"Year","Area","Street","Street.2"
2012,"Birmingham","Bristol̴Rd̴South,̴Northfield","Bristol Rd South, Northfield"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴Rd̴Northfield","Bristol Rd Northfield"
2012,"Birmingham","Bristol̴Rd̴Opposite̴Royal̴Orthopaedic","Bristol Rd Opposite Royal Orthopaedic"
2012,"Birmingham","Bristol̴Rd̴Selly̴Oak","Bristol Rd Selly Oak"
2012,"Birmingham","Bristol̴Rd̴Selly̴Oak","Bristol Rd Selly Oak"
2012,"Birmingham","Bristol̴Rd̴Selly̴Oak","Bristol Rd Selly Oak"
2012,"Birmingham","Bristol̴Rd̴Selly̴Oak","Bristol Rd Selly Oak"
2012,"Birmingham","Bristol̴Rd̴Selly̴Oak","Bristol Rd Selly Oak"
2012,"Birmingham","Bristol̴Rd̴Selly̴Oak̴Near̴Gun̴Barrels̴Ph","Bristol Rd Selly Oak Near Gun Barrels Ph"
2012,"Birmingham","Bristol̴Rd̴South","Bristol Rd South"
2012,"Birmingham","Bristol̴Rd̴South","Bristol Rd South"
2012,"Birmingham","Bristol̴Rd,̴Bournville","Bristol Rd, Bournville"
2012,"Birmingham","Bristol̴Rd,̴Selly̴Oak","Bristol Rd, Selly Oak"
2012,"Birmingham","Brook̴Ln̴Billesley","Brook Ln Billesley"
2012,"Birmingham","Brookfield̴Rd","Brookfield Rd"
2012,"Birmingham","Bunbury̴Rd","Bunbury Rd"
2012,"Birmingham","Church̴Rd","Church Rd"
2012,"Birmingham","Church̴Rd,̴Edgbaston","Church Rd, Edgbaston"
2012,"Birmingham","Church̴Rd,̴Moseley","Church Rd, Moseley"
2012,"Birmingham","City̴Rd","City Rd"
2012,"Birmingham","Corn̴Mill̴Close̴Bartley̴Green","Corn Mill Close Bartley Green"
2012,"Birmingham","Cotteridge̴Island","Cotteridge Island"
2012,"Birmingham","Devon̴Rd","Devon Rd"
2012,"Birmingham","Dogpool̴Ln","Dogpool Ln"
2012,"Birmingham","Each̴Way̴Ln,̴Rubery","Each Way Ln, Rubery"
2012,"Birmingham","Edgewood̴Rd","Edgewood Rd"
2012,"Birmingham","Edgwood̴Rd","Edgwood Rd"
2012,"Birmingham","Edward̴Rd,̴Balsall̴Heath","Edward Rd, Balsall Heath"
2012,"Birmingham","Fordhouse̴Ln","Fordhouse Ln"
2012,"Birmingham","Fredrick̴Rd","Fredrick Rd"
2012,"Birmingham","Gillot̴Rd,̴Edgbaston","Gillot Rd, Edgbaston"
2012,"Birmingham","Gillott̴Rd,̴Edgbaston","Gillott Rd, Edgbaston"
2012,"Birmingham","Gorsley̴Piece","Gorsley Piece"
2012,"Birmingham","Great̴Park̴Public̴House,̴Rubery","Great Park Public House, Rubery"
2012,"Birmingham","Great̴Park̴Rubery","Great Park Rubery"
2012,"Birmingham","Grovelly̴̴Ln","Grovelly Ln"
2012,"Birmingham","Hagley̴Rd","Hagley Rd"
2012,"Birmingham","Hagley̴Rd","Hagley Rd"
2012,"Birmingham","Hagley̴Rd","Hagley Rd"
2012,"Birmingham","Hagley̴Rd","Hagley Rd"
2012,"Birmingham","Hagley̴Rd","Hagley Rd"
2012,"Birmingham","Hagley̴Rd,̴Birmingham","Hagley Rd, Birmingham"
2012,"Birmingham","Hagley̴Rd,̴Edgbaston","Hagley Rd, Edgbaston"
2012,"Birmingham","Hagley̴Rd,̴Edgbaston","Hagley Rd, Edgbaston"
2012,"Birmingham","Harborne̴Hall,̴Hotel,̴Harborne","Harborne Hall, Hotel, Harborne"
2012,"Birmingham","Harborne̴Park̴Rd","Harborne Park Rd"
2012,"Birmingham","Harbourne̴High̴St","Harbourne High St"
2012,"Birmingham","Haunch̴Ln","Haunch Ln"
2012,"Birmingham","Hawkshurst̴Rd","Hawkshurst Rd"
2012,"Birmingham","Healey̴Rd,̴Selly̴Oak","Healey Rd, Selly Oak"
2012,"Birmingham","Heather̴House,̴Kings̴Norton","Heather House, Kings Norton"
2012,"Birmingham","Heaton̴Drive","Heaton Drive"
2012,"Birmingham","Hgaley̴Rd","Hgaley Rd"
2012,"Birmingham","High̴St̴Harborne","High St Harborne"
2012,"Birmingham","High̴St̴Harborne","High St Harborne"
2012,"Birmingham","High̴St̴Harborne","High St Harborne"
2012,"Birmingham","High̴St̴Harborne","High St Harborne"
2012,"Birmingham","High̴St̴Harborne","High St Harborne"
2012,"Birmingham","High̴St̴Harborne","High St Harborne"
2012,"Birmingham","High̴St̴Harbourne","High St Harbourne"
2012,"Birmingham","High̴St̴Hraborn","High St Hraborn"
2012,"Birmingham","High̴St,̴Haborne","High St, Haborne"
2012,"Birmingham","High̴St,̴Harbourne","High St, Harbourne"
2012,"Birmingham","Hillwood̴Rd","Hillwood Rd"
2012,"Birmingham","Hindhead̴Rd","Hindhead Rd"
2012,"Birmingham","Hisgh̴St̴Stourbridege","Hisgh St Stourbridege"
2012,"Birmingham","Hollybank̴Rd","Hollybank Rd"
2012,"Birmingham","Holybank̴Rd","Holybank Rd"
2012,"Birmingham","Houldy̴Rd","Houldy Rd"
2012,"Birmingham","Hubert̴Croft","Hubert Croft"
2012,"Birmingham","Hurst̴St","Hurst St"
2012,"Birmingham","Jenners̴Ln","Jenners Ln"
2012,"Birmingham","Jowetts̴Ln","Jowetts Ln"
2012,"Birmingham","Katie̴Rd","Katie Rd"
2012,"Birmingham","Kitwell̴Ln","Kitwell Ln"
2012,"Birmingham","Linden̴Rd","Linden Rd"
2012,"Birmingham","Linden̴Rd","Linden Rd"
2012,"Birmingham","Lofthouse̴Crescent","Lofthouse Crescent"
2012,"Birmingham","Longbridge̴Ln","Longbridge Ln"
2012,"Birmingham","Lottie̴Rd̴Selly̴Oak","Lottie Rd Selly Oak"
2012,"Birmingham","Lynsey̴Ave,̴Northfield","Lynsey Ave, Northfield"
2012,"Birmingham","Masshouse̴Ph","Masshouse Ph"
2012,"Birmingham","Maypole̴Grove","Maypole Grove"
2012,"Birmingham","Merritts̴Brook̴Ln,̴Northfield","Merritts Brook Ln, Northfield"
2012,"Birmingham","Metchley̴Ln,̴Harborne","Metchley Ln, Harborne"
2012,"Birmingham","Metchley̴Park̴Rd","Metchley Park Rd"
2012,"Birmingham","Miles̴Rd","Miles Rd"
2012,"Birmingham","Millbrook̴Drive̴Northfield","Millbrook Drive Northfield"
2012,"Birmingham","Milner̴Rd","Milner Rd"
2012,"Birmingham","Moor̴St","Moor St"
2012,"Birmingham","Moor̴St̴Railway̴Station","Moor St Railway Station"
2012,"Birmingham","Morrisons,̴Rubery","Morrisons, Rubery"
2012,"Birmingham","Navigation̴Pub,̴Kings̴Norton","Navigation Pub, Kings Norton"
2012,"Birmingham","Newbury̴Ln","Newbury Ln"
2012,"Birmingham","Norhtfield̴High̴St","Norhtfield High St"
2012,"Birmingham","Northfield̴Rd,̴Northfield","Northfield Rd, Northfield"
2012,"Birmingham","Outside̴Goose̴Public̴House,̴Bristol̴Rd,̴Selly̴Oak","Outside Goose Public House, Bristol Rd, Selly Oak"
2012,"Birmingham","Park̴Way̴Rubery","Park Way Rubery"
2012,"Birmingham","Parkdale̴Drive","Parkdale Drive"
2012,"Birmingham","Payne̴St","Payne St"
2012,"Birmingham","Pershore̴Rd","Pershore Rd"
2012,"Birmingham","Pershore̴Rd","Pershore Rd"
2012,"Birmingham","Pershore̴Rd","Pershore Rd"
2012,"Birmingham","Pershore̴Rd","Pershore Rd"
2012,"Birmingham","Pershore̴Rd̴Cotteridge","Pershore Rd Cotteridge"
2012,"Birmingham","Pershore̴Rd̴South","Pershore Rd South"
2012,"Birmingham","Piddock̴Rd","Piddock Rd"
2012,"Birmingham","Piddock̴Rd̴Smethwick","Piddock Rd Smethwick"
2012,"Birmingham","Piddock̴Rd̴Smethwick","Piddock Rd Smethwick"
2012,"Birmingham","Piddock̴Rd̴Smethwick","Piddock Rd Smethwick"
2012,"Birmingham","Pineapple̴Rd","Pineapple Rd"
2012,"Birmingham","Premier̴Inn,̴Great̴Park","Premier Inn, Great Park"
2012,"Birmingham","Priory̴Rd","Priory Rd"
2012,"Birmingham","Q̴E̴A̴And̴E̴Metchley̴Park̴Rd","Q E A And E Metchley Park Rd"
2012,"Birmingham","Qe̴Hospital","Qe Hospital"
2012,"Birmingham","Queen̴Elizabeth̴Hospital","Queen Elizabeth Hospital"
2012,"Birmingham","Queen̴Elizabeth̴Hospital","Queen Elizabeth Hospital"
2012,"Birmingham","Quinton̴Rd","Quinton Rd"
2012,"Birmingham","Ridgeacre̴Rd","Ridgeacre Rd"
2012,"Birmingham","Ridgeacre̴Rd","Ridgeacre Rd"
2012,"Birmingham","Safernake̴Close","Safernake Close"
2012,"Birmingham","Sandon̴Rd","Sandon Rd"
2012,"Birmingham","Sandon̴Rd,̴Edgbaston","Sandon Rd, Edgbaston"
2012,"Birmingham","Selly̴Oak̴Railway̴Station","Selly Oak Railway Station"
2012,"Birmingham","Selly̴Oak̴Railway̴Station","Selly Oak Railway Station"
2012,"Birmingham","Shannon̴Rd","Shannon Rd"
2012,"Birmingham","Shenly̴Ln","Shenly Ln"
2012,"Birmingham","Sir̴Herbert̴Austin̴Way","Sir Herbert Austin Way"
2012,"Birmingham","Smithy̴Hotel,̴Hagley̴Rd","Smithy Hotel, Hagley Rd"
2012,"Birmingham","Solihull̴High̴St","Solihull High St"
2012,"Birmingham","St̴Mary S̴Hospice","St Mary S Hospice"
2012,"Birmingham","Stonehouse̴Ln","Stonehouse Ln"
2012,"Birmingham","Stonehouse̴Public̴House","Stonehouse Public House"
2012,"Birmingham","Stratford̴Rd","Stratford Rd"
2012,"Birmingham","The̴Fold","The Fold"
2012,"Birmingham","The̴Navigation̴Public̴House,̴Kings̴Norton","The Navigation Public House, Kings Norton"
2012,"Birmingham","Tiverton̴Rd","Tiverton Rd"
2012,"Birmingham","Trittiford̴Rd","Trittiford Rd"
2012,"Birmingham","University̴Birmingham","University Birmingham"
2012,"Birmingham","Victoria̴Steet̴Small̴Heath","Victoria Steet Small Heath"
2012,"Birmingham","Wareham̴Rd","Wareham Rd"
2012,"Birmingham","Warwick̴Crest","Warwick Crest"
2012,"Birmingham","Watford̴Rd̴Coteridge","Watford Rd Coteridge"
2012,"Birmingham","Wellington̴Rd","Wellington Rd"
2012,"Birmingham","Wellington̴Rd","Wellington Rd"
2012,"Birmingham","Wellington̴Rd","Wellington Rd"
2012,"Birmingham","West̴Boulevard","West Boulevard"
2012,"Birmingham","West̴Cliff̴Place","West Cliff Place"
2012,"Birmingham","White̴Horse̴Public̴House","White Horse Public House"
2012,"Birmingham","Willetts̴Rd,̴Turves̴Green","Willetts Rd, Turves Green"
2012,"Birmingham","Woodthrop̴Rd","Woodthrop Rd"
2012,"Birmingham","Worlds̴End̴Ln,̴Quinton","Worlds End Ln, Quinton"
2012,"Birmingham","Wychal̴Ln","Wychal Ln"
2012,"Birmingham","Wychal̴Ln","Wychal Ln"
2012,"Birmingham","Wychal̴Ln","Wychal Ln"
2012,"Birmingham","Wychall̴Rd,̴Kings̴Norton","Wychall Rd, Kings Norton"
2012,"Birmingham","Ymca̴Stone̴Rd","Ymca Stone Rd"
2012,"Birmingham","York̴Ph̴York̴Rd","York Ph York Rd"
2012,"Birmingham","A38̴Expressway,̴Birmingham","A38 Expressway, Birmingham"
2012,"Birmingham","Aberdeen̴St̴Winson̴Green","Aberdeen St Winson Green"
2012,"Birmingham","Adcadian̴Centre̴Ladywell̴Walk","Adcadian Centre Ladywell Walk"
2012,"Birmingham","Alexander̴Ave","Alexander Ave"
2012,"Birmingham","Alley̴̴Way̴Off̴Arcadian̴Palace,̴Hurst̴St","Alley Way Off Arcadian Palace, Hurst St"
2012,"Birmingham","Applewood̴Grove̴Cradley̴Heath","Applewood Grove Cradley Heath"
2012,"Birmingham","Arca̴Bar,̴City̴Centre","Arca Bar, City Centre"
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre","Arcadian Centre"
2012,"Birmingham","Arcadian̴Centre̴Ladywell̴Walk","Arcadian Centre Ladywell Walk"
2012,"Birmingham","Arcadian̴Centre,̴Birmingham","Arcadian Centre, Birmingham"
2012,"Birmingham","Arcadian̴Centre,̴City̴Centre","Arcadian Centre, City Centre"
2012,"Birmingham","Arcadian̴Centre,̴City̴Centre,̴Birmingham","Arcadian Centre, City Centre, Birmingham"
2012,"Birmingham","Arcadian̴Centre,City̴Centre","Arcadian Centre,City Centre"
2012,"Birmingham","Arcadian̴City̴Centre","Arcadian City Centre"
2012,"Birmingham","Arcadian,",""
2012,"Birmingham","Arcadian,̴Birmingham","Arcadian, Birmingham"
2012,"Birmingham","Arcadian,̴Birmingham","Arcadian, Birmingham"
2012,"Birmingham","Arcadian,̴City̴Centre","Arcadian, City Centre"
2012,"Birmingham","Arcadian,̴City̴Centre","Arcadian, City Centre"
2012,"Birmingham","Arcadian,̴City̴Centre","Arcadian, City Centre"
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arka̴Bar,̴Arcadian̴Bar","Arka Bar, Arcadian Bar"
2012,"Birmingham","Aston̴Hotel,̴Witton̴Ln","Aston Hotel, Witton Ln"
2012,"Birmingham","Aston̴Police̴Station","Aston Police Station"
2012,"Birmingham","Aston̴St,̴City̴Centre","Aston St, City Centre"
2012,"Birmingham","Bacchus̴Rd,̴Winson̴Green","Bacchus Rd, Winson Green"
2012,"Birmingham","Bar̴Risa,̴Broad̴St,̴Birmingham","Bar Risa, Broad St, Birmingham"
2012,"Birmingham","Bennetts̴Hill","Bennetts Hill"
2012,"Birmingham","Berkeley̴St,̴Birmingham","Berkeley St, Birmingham"
2012,"Birmingham","Berkeley̴St,̴Birmingham̴City̴Centre","Berkeley St, Birmingham City Centre"
2012,"Birmingham","Berkley̴̴St,̴Birmingham","Berkley St, Birmingham"
2012,"Birmingham","Bham̴Central̴Front̴Office","Bham Central Front Office"
2012,"Birmingham","Bierton̴Rd,̴Yardley","Bierton Rd, Yardley"
2012,"Birmingham","Birchfield̴Ln̴Oldbury","Birchfield Ln Oldbury"
2012,"Birmingham","Birkley̴Rd,̴City̴Centre","Birkley Rd, City Centre"
2012,"Birmingham","Birkley̴St,̴City̴Centre","Birkley St, City Centre"
2012,"Birmingham","Birmingham̴Central̴Police̴Station","Birmingham Central Police Station"
2012,"Birmingham","Birmingham̴Central̴Ps","Birmingham Central Ps"
2012,"Birmingham","Birmingham̴Central̴Ps","Birmingham Central Ps"
2012,"Birmingham","Birmingham̴Hippodrome","Birmingham Hippodrome"
2012,"Birmingham","Birmingham̴Magistrates̴Court","Birmingham Magistrates Court"
2012,"Birmingham","Birmingham̴New̴St̴Station","Birmingham New St Station"
2012,"Birmingham","Birmingham̴New̴St̴Station","Birmingham New St Station"
2012,"Birmingham","Birmingham̴New̴St̴Station","Birmingham New St Station"
2012,"Birmingham","Bishopgate̴St","Bishopgate St"
2012,"Birmingham","Bishopgate̴St","Bishopgate St"
2012,"Birmingham","Bishopgate̴St","Bishopgate St"
2012,"Birmingham","Bliss,̴Broad̴St","Bliss, Broad St"
2012,"Birmingham","Borad̴St","Borad St"
2012,"Birmingham","Borad̴St","Borad St"
2012,"Birmingham","Bordesley̴Park̴Rd","Bordesley Park Rd"
2012,"Birmingham","Bp̴Waterlane̴Middleway","Bp Waterlane Middleway"
2012,"Birmingham","Bp̴Waterlane̴Middleway","Bp Waterlane Middleway"
2012,"Birmingham","Bp̴Waterlane̴Middleway","Bp Waterlane Middleway"
2012,"Birmingham","Braod̴St,̴Birmingham","Braod St, Birmingham"
2012,"Birmingham","Braod̴St,̴City̴Centre","Braod St, City Centre"
2012,"Birmingham","Brass̴House,̴Broad̴St","Brass House, Broad St"
2012,"Birmingham","Bridge̴St̴Junction̴Broad̴St","Bridge St Junction Broad St"
2012,"Birmingham","Bristol̴Rd","Bristol Rd"
2012,"Birmingham","Bristol̴St","Bristol St"
2012,"Birmingham","Bristol̴St,̴City̴Centre","Bristol St, City Centre"
2012,"Birmingham","Broad̴̴St","Broad St"
2012,"Birmingham","Broad̴City,̴Birmingham","Broad City, Birmingham"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St̴Bham","Broad St Bham"
2012,"Birmingham","Broad̴St̴Birmingham","Broad St Birmingham"
2012,"Birmingham","Broad̴St̴City̴Centre","Broad St City Centre"
2012,"Birmingham","Broad̴St̴City̴Centre","Broad St City Centre"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴Birmingham","Broad St, Birmingham"
2012,"Birmingham","Broad̴St,̴City̴Centre","Broad St, City Centre"
2012,"Birmingham","Broad̴St,̴City̴Centre","Broad St, City Centre"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St","Broad St"
2012,"Birmingham","Broad̴St̴ O/S̴Obar","Broad St O/S Obar"
2012,"Birmingham","Broad̴St̴Birmingham","Broad St Birmingham"
2012,"Birmingham","Broad̴St̴City̴Centre","Broad St City Centre"
2012,"Birmingham","Broad̴St̴Near̴Gatecrashers","Broad St Near Gatecrashers"
